alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
zuma-new-york-2,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.7505268941072, 'longitude': -73.980782390213}",(212) 544-9862,18.861756505946673,qU3ejLMndurKQTkM01gutg,https://s3-media1.fl.yelpcdn.com/bphoto/GMmXcQQ1euMk2wiIYsKLMw/o.jpg,False,"{'address1': '261 Madison Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['261 Madison Ave', 'New York, NY 10016']}",Zuma,+12125449862,$$$,3.5,572,[],https://www.yelp.com/biz/zuma-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
la-pecora-bianca-new-york,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.74358, 'longitude': -73.9892}",(212) 498-9696,6.045872725925126,HiNUBUR1hFwScd_OvVLQAg,https://s3-media1.fl.yelpcdn.com/bphoto/7tjX0QccBjmnQa9rAgEv1g/o.jpg,False,"{'address1': '1133 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['1133 Broadway', 'New York, NY 10010']}",La Pecora Bianca,+12124989696,$$,4.0,460,[],https://www.yelp.com/biz/la-pecora-bianca-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
la-pecora-bianca-new-york,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.74358, 'longitude': -73.9892}",(212) 498-9696,2191.0064095928565,HiNUBUR1hFwScd_OvVLQAg,https://s3-media1.fl.yelpcdn.com/bphoto/7tjX0QccBjmnQa9rAgEv1g/o.jpg,False,"{'address1': '1133 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['1133 Broadway', 'New York, NY 10010']}",La Pecora Bianca,+12124989696,$$,4.0,460,[],https://www.yelp.com/biz/la-pecora-bianca-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
calle-ocho-new-york,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 40.7831208393736, 'longitude': -73.9737190394484}",(212) 873-5025,12.699141768922855,H9GD7km7riFooM0FkdwOPg,https://s3-media2.fl.yelpcdn.com/bphoto/_GMEdZAu02AJZHvrZv2dIA/o.jpg,False,"{'address1': '45 W 81st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['45 W 81st St', 'New York, NY 10024']}",Calle Ocho,+12128735025,$$,4.0,2462,"['delivery', 'pickup']",https://www.yelp.com/biz/calle-ocho-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
sarabeths-new-york-5,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.7425212, 'longitude': -73.9845319}",(212) 335-0093,38.6712949541433,Kn-tx5wO2AoEjCaYk9kIpw,https://s3-media1.fl.yelpcdn.com/bphoto/QfPMiYPj0EvcDExk4dZGfw/o.jpg,False,"{'address1': '381 Park Ave S', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['381 Park Ave S', 'New York, NY 10016']}",Sarabeth's,+12123350093,$$,3.0,583,"['pickup', 'delivery']",https://www.yelp.com/biz/sarabeths-new-york-5?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
lavo-new-york-4,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.76283, 'longitude': -73.9713}",(212) 750-5588,4.674918548840034,FCl5446Rovk1HRHoXpojdg,https://s3-media1.fl.yelpcdn.com/bphoto/sNAFYna47Axz8GLfz212Xg/o.jpg,False,"{'address1': '39 E 58th St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['39 E 58th St', 'New York, NY 10022']}",LAVO,+12127505588,$$$,3.5,971,"['delivery', 'pickup']",https://www.yelp.com/biz/lavo-new-york-4?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
la-masseria-new-york-3,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.760868632784, 'longitude': -73.986348802868}",(212) 582-2111,26.84130544960073,faukkggAc_tuJ4THYlf4fg,https://s3-media1.fl.yelpcdn.com/bphoto/wsDDg7kYQOlL5om2uUYqqQ/o.jpg,False,"{'address1': '235 W 48th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['235 W 48th St', 'New York, NY 10036']}",La Masseria,+12125822111,$$$,4.0,550,[],https://www.yelp.com/biz/la-masseria-new-york-3?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
lido-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.8049797781916, 'longitude': -73.9548260014624}",(646) 490-8575,21.992864759211265,J9xVQScnr0lYWl61_mLXMA,https://s3-media4.fl.yelpcdn.com/bphoto/nlJAMT6QJfZW54wd9Id-0g/o.jpg,False,"{'address1': '2168 Frederick Douglass Blvd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2168 Frederick Douglass Blvd', 'New York, NY 10026']}",Lido,+16464908575,$$,4.0,904,"['delivery', 'pickup']",https://www.yelp.com/biz/lido-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
ristorante-morini-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.7806, 'longitude': -73.95882}",(212) 249-0444,6.23504702517387,l1EdTmBBFzxQIZDftPZeUQ,https://s3-media3.fl.yelpcdn.com/bphoto/9D-LjUzF83gRqfW7xKBu2g/o.jpg,False,"{'address1': '1167 Madison Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1167 Madison Ave', 'New York, NY 10028']}",Ristorante Morini,+12122490444,$$$,4.0,264,"['pickup', 'delivery']",https://www.yelp.com/biz/ristorante-morini-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
morimoto-new-york,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 40.74332, 'longitude': -74.00713}",(212) 989-8883,15.082583798443586,t1w4qyqyfEdTPhoy-5t3FA,https://s3-media3.fl.yelpcdn.com/bphoto/r5u2gd0GWd7O5xyVE3K7Aw/o.jpg,False,"{'address1': '88 10th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['88 10th Ave', 'New York, NY 10011']}",Morimoto,+12129898883,$$$$,4.0,2932,"['pickup', 'delivery']",https://www.yelp.com/biz/morimoto-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
aureole-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.7555870079476, 'longitude': -73.9852531626821}",(212) 319-1660,5.016175519366361,UBCNhz-TSvBP3zo5PjFWrQ,https://s3-media2.fl.yelpcdn.com/bphoto/RC_ttIF1RD1RnGimnDKZHw/o.jpg,False,"{'address1': '135 W 42nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['135 W 42nd St', 'New York, NY 10036']}",Aureole,+12123191660,$$$$,4.0,865,[],https://www.yelp.com/biz/aureole-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
fogo-de-chao-brazilian-steakhouse-new-york-4,"[{'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 40.761085, 'longitude': -73.978067}",(212) 969-9980,23.24274074318866,7B2XMvV5uGuKyl19-HTSvg,https://s3-media2.fl.yelpcdn.com/bphoto/IcEOfdd4OS-lTrLLPigq9A/o.jpg,False,"{'address1': '40 W 53rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['40 W 53rd St', 'New York, NY 10019']}",Fogo de Chao Brazilian Steakhouse,+12129699980,$$$,4.0,1044,[],https://www.yelp.com/biz/fogo-de-chao-brazilian-steakhouse-new-york-4?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
limani-new-york,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.7593809598193, 'longitude': -73.9778140767212}",(212) 858-9200,104.86664498285616,7ZecxKox2SiVtsNDWphJZQ,https://s3-media2.fl.yelpcdn.com/bphoto/aze6h3EA7UpphVHAVzBpkg/o.jpg,False,"{'address1': '45 Rockerfeller Plz', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10111', 'country': 'US', 'state': 'NY', 'display_address': ['45 Rockerfeller Plz', 'New York, NY 10111']}",Limani,+12128589200,$$$,4.0,386,[],https://www.yelp.com/biz/limani-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
ai-fiori-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.7500752, 'longitude': -73.9837835}",(212) 613-8660,19.17575418305858,bEXTA_Gwo2oVg4gnFd9fNA,https://s3-media1.fl.yelpcdn.com/bphoto/H88_SHG7RAD_IB8T5G8NPA/o.jpg,False,"{'address1': '400 5th Ave', 'address2': 'Ste 2', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['400 5th Ave', 'Ste 2', 'New York, NY 10018']}",Ai Fiori,+12126138660,$$$$,4.0,1183,[],https://www.yelp.com/biz/ai-fiori-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
philippe-by-philippe-chow-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 40.76409, 'longitude': -73.97039}",(212) 644-8885,3.2984998670492782,Vzx-7-jSEBz2g8NuGVhHvQ,https://s3-media1.fl.yelpcdn.com/bphoto/NYZ_d_0_jBVhfNP6JrDhcA/o.jpg,False,"{'address1': '33 E 60th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10065', 'country': 'US', 'state': 'NY', 'display_address': ['33 E 60th St', 'New York, NY 10065']}",Philippe By Philippe Chow,+12126448885,$$$,3.5,633,"['pickup', 'delivery']",https://www.yelp.com/biz/philippe-by-philippe-chow-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
cesca-new-york-2,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.7802345045165, 'longitude': -73.9796698035772}",(212) 787-6300,17.850856256994835,VUcrIqM40HWWb2sxAS9mLA,https://s3-media3.fl.yelpcdn.com/bphoto/_X0KeytEYNZ8tpzyfwfrJg/o.jpg,False,"{'address1': '164 W 75th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['164 W 75th St', 'New York, NY 10023']}",Cesca,+12127876300,$$$,3.5,354,"['delivery', 'pickup']",https://www.yelp.com/biz/cesca-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
butter-midtown-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.7562781, 'longitude': -73.9823303}",(212) 253-2828,9.85636709498709,Jhx4OoFjXFp0YxqbW0KQog,https://s3-media1.fl.yelpcdn.com/bphoto/_1KvqCoinG7Jbj7Q-quH3Q/o.jpg,False,"{'address1': '70 W 45th St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['70 W 45th St', 'New York, NY 10036']}",Butter Midtown,+12122532828,$$$,3.5,908,[],https://www.yelp.com/biz/butter-midtown-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
smith-and-wollensky-new-york,"[{'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 40.7552374844104, 'longitude': -73.9709472466553}",(212) 753-1530,15.522093323605528,L3L6xDdrS8c67BLZROg79A,https://s3-media3.fl.yelpcdn.com/bphoto/6HSYANiMYKHAWZgjak75JA/o.jpg,False,"{'address1': '797 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['797 3rd Ave', 'New York, NY 10022']}",Smith & Wollensky,+12127531530,$$$$,3.5,1307,[],https://www.yelp.com/biz/smith-and-wollensky-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
orsay-new-york,"[{'alias': 'french', 'title': 'French'}]","{'latitude': 40.772384, 'longitude': -73.960433}",(212) 517-6400,4.155996177329555,V69n3YrAs59GenGB2jLVrA,https://s3-media4.fl.yelpcdn.com/bphoto/SAqQY-MnEN9427X9eeGeog/o.jpg,False,"{'address1': '1057 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['1057 Lexington Ave', 'New York, NY 10021']}",Orsay,+12125176400,$$$,3.5,253,[],https://www.yelp.com/biz/orsay-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
nice-matin-new-york,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.78337, 'longitude': -73.97847}",(212) 873-6423,3.201363100300188,Knbn0h4MA1KX5Fv3eZfK4w,https://s3-media2.fl.yelpcdn.com/bphoto/Tb8dgg1HBJIRcdwPCZZ3kQ/o.jpg,False,"{'address1': '201 W 79th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['201 W 79th St', 'New York, NY 10024']}",Nice Matin,+12128736423,$$,3.5,702,[],https://www.yelp.com/biz/nice-matin-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
db-bistro-moderne-new-york-3,"[{'alias': 'french', 'title': 'French'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.75594, 'longitude': -73.98211}",(212) 391-2400,1.379850675142009,R15b1EaOvR3xe9xLacMJdg,https://s3-media3.fl.yelpcdn.com/bphoto/yZDHABKShcqbvbxZSxz2Fg/o.jpg,False,"{'address1': '55 W 44th St', 'address2': 'Ste 1', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['55 W 44th St', 'Ste 1', 'New York, NY 10036']}",DB Bistro Moderne,+12123912400,$$$,3.5,662,[],https://www.yelp.com/biz/db-bistro-moderne-new-york-3?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
the-capital-grille-new-york-2,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.7607390928484, 'longitude': -73.9813780866211}",(212) 246-0154,5.50412024651591,Maks_EfVcTOe20TnGQy_MQ,https://s3-media3.fl.yelpcdn.com/bphoto/7qxgkT8GGDPWC4i7zs_hqg/o.jpg,False,"{'address1': '120 W 51st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10020', 'country': 'US', 'state': 'NY', 'display_address': ['120 W 51st St', 'New York, NY 10020']}",The Capital Grille,+12122460154,$$$,4.0,708,[],https://www.yelp.com/biz/the-capital-grille-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
fig-and-olive-meatpacking-new-york-3,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'french', 'title': 'French'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]","{'latitude': 40.7406284811719, 'longitude': -74.0068594359003}",(212) 924-1200,6.792539976575156,jt_mFVGnAcPx27vIz4o29A,https://s3-media1.fl.yelpcdn.com/bphoto/S1Tp2Okh_EPIty7RdVWw6w/o.jpg,False,"{'address1': '420 W 13th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['420 W 13th St', 'New York, NY 10014']}",Fig & Olive Meatpacking,+12129241200,$$$,3.5,1309,[],https://www.yelp.com/biz/fig-and-olive-meatpacking-new-york-3?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
barbounia-new-york,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]","{'latitude': 40.7382, 'longitude': -73.98804}",(212) 995-0242,18.512381922090665,1SaKutXcH38X0KvayyDHUA,https://s3-media2.fl.yelpcdn.com/bphoto/Yg2j6z3ayWLv-H5BycggPA/o.jpg,False,"{'address1': '250 Park Ave S', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['250 Park Ave S', 'New York, NY 10003']}",Barbounia,+12129950242,$$$,3.5,1182,[],https://www.yelp.com/biz/barbounia-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
kellari-taverna-new-york,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.7555313110352, 'longitude': -73.980827331543}",(212) 221-0144,7.145450671211221,mQX9JxLMlhVxaUMP9ADUHw,https://s3-media4.fl.yelpcdn.com/bphoto/afjpO5tU_r_v19y-BKjpbg/o.jpg,False,"{'address1': '19 W 44th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['19 W 44th St', 'New York, NY 10036']}",Kellari Taverna,+12122210144,$$$,3.5,576,"['pickup', 'delivery']",https://www.yelp.com/biz/kellari-taverna-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
almond-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}]","{'latitude': 40.7400817871094, 'longitude': -73.9887542724609}",(212) 228-7557,4.407028254754485,6ujYWjs1FTksvuVxuzjUYA,https://s3-media3.fl.yelpcdn.com/bphoto/mOFiPSt49oaUlIWax0NZ2g/o.jpg,False,"{'address1': '12 E 22nd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['12 E 22nd St', 'New York, NY 10010']}",Almond,+12122287557,$$,4.0,981,['pickup'],https://www.yelp.com/biz/almond-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
dos-caminos-new-york-2,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.755878, 'longitude': -73.970383}",(212) 336-5400,1333.53914295288,hGWYNCUmDLk_H_Mu3oV9HA,https://s3-media3.fl.yelpcdn.com/bphoto/0X7ef3EA-J4R20BlaYtC6A/o.jpg,True,"{'address1': '825 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['825 3rd Ave', 'New York, NY 10022']}",Dos Caminos,+12123365400,$$,3.0,1479,"['pickup', 'delivery']",https://www.yelp.com/biz/dos-caminos-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
momofuku-nishi-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.7443479, 'longitude': -73.9988054}",(646) 518-1919,6.489699313971381,os09iVkYkzIg9G1xEIepiA,https://s3-media4.fl.yelpcdn.com/bphoto/KkuIPoEJuahI_DWnQhoGmA/o.jpg,False,"{'address1': '232 8th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['232 8th Ave', 'New York, NY 10011']}",Momofuku Nishi,+16465181919,$$,4.0,534,[],https://www.yelp.com/biz/momofuku-nishi-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
felidia-new-york,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.76036, 'longitude': -73.96512}",(212) 758-1479,3.055074903297902,ZMFj1vCfQWdSAtwyjqRUlw,https://s3-media1.fl.yelpcdn.com/bphoto/A86E39el5GglS62SIqwqMw/o.jpg,False,"{'address1': '243 E 58th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['243 E 58th St', 'New York, NY 10022']}",Felidia,+12127581479,$$$$,4.0,510,[],https://www.yelp.com/biz/felidia-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
